artist_name,artist_id
中山美穂,17322
真優,17130
中田あすみ,15187534
中谷美紀,160346
織田かおり,753020
佐倉紗織,17720
佐々木詩織,12475615
佐藤しずく,17773
长谷川阳子,16555
種ともこ,160908
斎藤桃子,17878
植村花菜,18133
佐倉薫,13484194
佐藤千亜妃,12931819
築山さえ,12602113
佐坂めぐみ,962415
齋藤飛鳥,12457288
椎名恵,17702
澤田雅世,12556024
中村幸代,17402
佐藤はな,12273156
佐藤朱美,17754
竹澤汀,954109
姿月あさと,17833
中島裕美子,17462
佐々木李子,12062039
真堂圭,17846
椎名碧流谷,17680
中津真莉子,962022
斎賀みつき,17656
RADWIMPS,21132
ONE OK ROCK,20878
ラムジ,21196
SawanoHiroyuki[nZk],1096011
ハンバート ハンバート,19678
いきものがかり,19270
音乐治疗,896513
cinnamons,12603665
Valentin,22247
MYTH & ROID,1137126
fripSide,19395
ヨルシカ,12390232
Foxtail-Grass Studio,19481
EGOIST,19353
Goose house,19618
S.E.N.S.,21309
amazarashi,18480
WANDS,22299
H△G,996276
嵐,20292
RAM WIRE,21162
King Gnu,12551173
Mili,339594
Falcom Sound Team jdk,19455
moumoon,20463
ゴンチチ,20041
End of the World,21463
上海アリス幻樂団,15345
サカナクション,21377
supercell,21397
贵族乐团,958026
BAAD,18711
ずっと真夜中でいいのに。,15021101
MY FIRST STORY,20689
REOL,12143052
whiteeeen,1051003
MONKEY MAJIK,20453
m.o.v.e,20466
六三四,20545
SPYAIR,21503
ヒトリエ,784134
女王蜂,22492
Mrs. GREEN APPLE,1087614
DEPAPEPE,19107
GENERATIONS from EXILE TRIBE,711243
7!!,22540
UVERworld,22300
back number,18771
The Nature Sounds Society Japan,22095
FictionJunction,19391
Kalafina,20032
Flower,19446
μ's,747064
AAA,18354
ClariS,18961
RSP,21140
Roselia,12385096
幽閉サテライト,22435
Della,19205
みかん箱,20578
ワルキューレ,161017
スピッツ,21308
和楽器バンド,906077
FLOW,19393
放課後ティータイム,161782
Perfume,20965
The fin.,942028
古川本舗,19475
FELT,19460
Sound Horizon,21306
GARNiDELiA,19605
Poppin'Party,12274228
YUC'e,12054347
ボイジャー,19873
M.Graveyard,20579
ステレオポニー,21314
HoneyWorks,19859
PANDORA,13128010
SILENT SIREN,711347
シド,19970
OxT,1080016
GReeeeN,19550
SOUL'd OUT,21328
TAMUSIC,21967
いろのみ,19299
FIELD OF VIEW,19394
HoneyComeBear,12675383
Canappeco,18879
Kiroro,20034
ワカバ,22354
魂音泉,21200
sweet ARMS,747058
ANANT-GARDE EYES,11995148
m-flo,20456
UPLIFT SPICE,22191
livetune,20374
東京事変,21821
sumika,841108
KinKi Kids,20037
JAM Project,19975
ラムジ,21196
ハンバート ハンバート,19678
いきものがかり,19270
MYTH & ROID,1137126
ヨルシカ,12390232
ゴンチチ,20041
サカナクション,21377
ずっと真夜中でいいのに。,15021101
ヒトリエ,784134
7!!,22540
μ's,747064
みかん箱,20578
スピッツ,21308
ボイジャー,19873
ステレオポニー,21314
シド,19970
いろのみ,19299
ワカバ,22354
sweet ARMS,747058
スキマスイッチ,21317
ばんばんしー,18585
マクロスMACROSS 82-99,850045
イトヲカシ,12468108
はちみつれもん,19774
ウルトラタワー,1028003
ポルノグラフィティ,20975
きのこ帝国,20262
ベリーグッドマン,907022
ハロー、ハッピーワールド!,12550118
後ろから這いより隊G,735011
スタァライト九九組,28085218
コーコーヤ,20229
東京フィルハーモニー交響楽団,161439
38BEETS,22544
Shiggy Jr.,1015381
[Alexandros],942049
ケラケラ,741027
おいしくるメロンパン,12399114
ラックライフ,962453
ウソツキ,928015
グリーンボーイズ,12175307
みすず児童合唱団,12387183
キネマ106,1002007
Project DMM,1102293
ハルレオ,31979780
シエナ・ウインド・オーケストラ,12302044
コアラモード.,1044223
東京アクティブNEETs,161328
サザンオールスターズ,21310
ゆらゆら帝国,22422
ナナカラット,1132027
エイジア エンジニア,19282
やなわらばー,22395
ここなつ,11975152
XXX_Anonym_BTS,12173284
ゲスの極み乙女。,782011
Happy End,19710
ヘクとパスカル,990035
アッチョリケ,29995344
岸田教団＆THE明星ロケッツ,159577
ペットな彼女たち,711113
ツヅリ・ヅクリ,842043
コブクロ,20035
まめこ,20593
ハルカトミユキ,713037
オムニバス,711328
アフィリア・サーガ,18406
にーそっくすす,975539
レミオロメン,21136
コナミ矩形波倶楽部,20089
クラムボン,20088
ボーカル・ショップ,13429297
すこっぷ,15437
ひとしずくP×やま△,996104
ふきのとう,19706
Uaena,30701335
ウサギトネコ,22231
東京カランコロン,161188
VANESSA,22257
コロムビアゆりかご会,204140
さよならポニーテール,21609
サンボマスター,21751
クリスタルキング,20108
モーニング娘。,20458
↑THE HIGH-LOWS↓,21921
ビリー・バンバン,19708
メレンゲ,20470
日向坂46,13163121
777☆SISTERS,12378080
しゅーあいす,1001002
みみめめMIMI,820195
セカイイチ,21405
スピカ,21477
うさころにー,22201
ケツメイシ,20045
765PRO ALLSTARS,22556
クアイフ,1182570
オルゴール,896535
ファクトリー・ノイズ&AG,19531
シナリオアート,1081298
amazarashi,18480
AAA,18354
ANANT-GARDE EYES,11995148
angela,18357
愛殺寶貝,945004
androp,18510
advantage Lucy,18351
Afterglow,12621128
Angel Note,18379
ASIAN KUNG-FU GENERATION,18356
安全地帯,18361
ABSOLUTE CASTAWAY,18472
Another Infinity,18645
Aqours,1156242
ALTIMA,18596
A,18563
Active Planets,18634
ALI PROJECT,15995
Aqua Timez,18352
AO,18444
AVTechNO!,18535
ATOLS,775075
AcuticNotes,1063210
Aleile,18532
Arte Refact,18619
Aether,18681
ACIDMAN,18368
Alstroemeria Records,18468
AUN J-CLASSIC ORCHESTRA,18418
ALL OFF,18462
Amateras Records,18529
ALiCE'S EMOTiON,18461
Asterisk,47924
A-One,18498
After the Rain,12029302
AKB48,18355
Assaultdoor,18549
Acro Jazz Laboratories,13886
amplified,18363
Alieson,18373
AIKATSU☆STARS!,1072019
A応P,1161090
AQUA STYLE,18483
AJICO,18366
Awesome City Club,1060196
abingdon boys school,18350
a·chi-a·chi ,832188
AZALEA,18523
Apple-ufo,1002012
ADDICTION,12023237
Applice,18666
Another Story,840290
As/Hi Soundworks,18542
arai tasuku ,935253
access,18437
ARIA ASIA,18455
Asriel,18381
Achordion,18362
Ariabl'eyeS,1087641
ARP,12348312
ave;new,18457
abstracts,1077023
爱内里菜&三枝夕夏,18448
Anoice,18359
ANOTHER STORY OF THE OTHER SIDE,991143
ALMA,12356756
alüto,18365
ACE+,1156159
ASSUMED SOUNDS,963485
amu,13832
AKABEiSOFT2 ,782016
anNina,18380
Acoustic Café,18428
animetal,18452
a-TTTempo,18534
Alexander The Phatos,18584
andymori,18431
acari,18456
ALL THAT JAZZ,18652
Acid Black Cherry,18358
Astilbe x arendsii,12006031
Angel's Music Box,13040879
AYUTRICA,18496
ALVINE,18668
ACE OF SPADES,18690
Ankou Team,893290
arcane753.,18579
Acacia,840439
AMOYAMO,18683
Arthur,768122
Animelo Summer Live,18409
A9,18353
Accord on Codes,1155057
Azure&Sands,21249
AUTOBAHN,18383
A Picture Of Her,18664
ANIME PROJECT,13054488
AT Project,18638
AncientChronicle,18536
Ash Blind,18539
BAAD,18711
back number,18771
BUMP OF CHICKEN,18705
BEGIN,18707
柏大輔,20039
BACK-ON,18713
BRIGHT,18717
beignet,12416045
Brian the Sun,866097
BiBi,11985017
BURNOUT SYNDROMES,977062
BLUE ENCOUNT,160032
Bassy,18810
BLU-SWING,18792
blue drops,880023
BOYSTYLE,18744
B'z,18708
BEMANI Sound team,159403
BABYMETAL,18850
Black Raison d'être,893262
BiSH,1081055
Buono!,18709
BON-BON BLANCO,18723
binaria,18791
BIGMAMA,18739
BUCK-TICK,19689
BREAKERZ,18714
Barbarian On The Groove,18727
BlackY's BEATFLOOR,860959
BE THE VOICE,18760
白黒キネマ,21508
Buster Bros!!!,12878048
BOOM BOOM SATELLITES,18710
BAND-MAID,1058212
BRADIO,1050473
Bentham,1019448
B-PROJECT,12250102
白いしましまうさぎ,21481
Base Ball Bear,18703
B.B.クイーンズ,18749
Bon Voyage,18773
BEAT CRUSADERS,18704
八草楽団,15022143
Boys Age,962408
baker,18763
Blood Stain Child,18719
爆風スランプ,18826
Berryz工房,18706
宝塚歌劇団,161751
白浜坂高校合唱部,725422
BREATHE,18837
爆弾ジョニー,906075
黑猫,18833
BBHF,14098134
Blüe,18798
BENNIE K,18712
BOYS AND MEN,1081362
by断ち切り隊,868121
Baguettes Ensemble,18845
Boøwy,18734
BACKDRAFT SMITHS,1006083
Babe,18732
BITE THE LUNG,18762
Buddha Brand,18757
Boris,18730
BOXELL,18795
Bemani,159777
Buzy,18752
BeForU,18721
Bizet,712099
BiS,18840
BRO's,1057065
BOWWOW,18775
BANK BAND,18738
Blasterhead,16207
baroque,18740
BubbleRecords,18811
百景,19694
BLUE BIRD BEACH,710627
BUD VIRGIN LOGIC,12644161
BimBamBoom,12474139
BabyDollSymphony,18807
Blankey Jet City,18726
BLAZE,18766
BugLug,18778
bermei.inazawa,217141
Bump.y,18777
BEST FRIENDS!,13973232
borderless,18841
八王子ぞうれっしゃ合唱団,13121339
BRACE;d,18787
BARBEE BOYS,18829
BirdTune,19830
BOMB! presents,161634
boa sorte!,18854
BOTTOM-EDGE,12239013
Broken By The Scream,29151289
Blueberry&Yogurt,161460
Bobin and the Mantra,18789
坂道AKB,12332284
cinnamons,12603665
ClariS,18961
Canappeco,18879
Cö shu Nie,12136070
CLIFF EDGE,18896
CY8ER,12046863
CAGNET,18918
Calvaria,1085119
CHAI,12400117
C-CLAYS,18959
coldrain,18921
CHAGE and ASKA,159917
CrossGear,19023
cinema staff,18977
chelmico,12583014
彩音 ~xi-on~,21489
cordelia,18982
CHEMISTRY,18886
CREAM,712201
Choro Club,19060
Crest,18905
Cradle Orchestra,18931
cold kiss,19058
CAFÉ DE LUX,18964
CHERRYBLOSSOM,18883
C&K,18953
CINDERELLA PROJECT,1049325
CRYSTAL LAKE,159169
CHEESE CAKE,816364
COOL&CREATE,18972
CorLeonis,18991
Czecho No Republic,19033
Crossfaith,159375
赤い公園,823037
CYaRon!,12412036
村里翔太の音楽堂,20711
Changin' My Life,162122
杵家七三社中,816306
赤い鳥,161423
Crazy Ken Band,18893
CHICAGO POODLE,18934
CIVILIAN,20403
CROW'SCLAW,18956
Cyntia,711067
Chelsy,980146
Cellchrome,12597798
COLOR,12301094
CAPSULE,18888
Capcom Sound Team,15261873
椿屋四重奏,21422
CHABA,18891
Caos Caos Caos,18966
CYTOKINE,19016
CODE-49,18976
卡西欧贝亚,18915
COOL JOKE,160819
Casket,19005
Croak Not Rue,19029
color-code,1015293
"Choir Co., Ltd.",27692364
Coltemonikha,18889
Creepy Nuts,12279198
CoCo,18971
CHERRSEE,12154090
Cru,711051
Chocolatre,18925
Clovers,19003
claquepot,31592410
Clench & Blistah,18894
Cokiyu,18882
COALTAR OF THE DEEPERS,18928
"code""M""",1066036
純情のアフィリア,12545094
CRUDE PLAY,854707
Sprite Recordings,724003
CURIO,159463
Charisma.com,805047
CTS,855536
cocua,19047
Coldfeet,18913
春待月,19803
CELL DIVISION,19008
cossami,18880
cleanero,896110
clocknote.,19010
Coolier,18962
CELL,962435
Circletempo,19018
COOLON,18912
CASIOPEA 3rd,1016079
C-C-B,18979
CHRONOS RECORD,19068
Caelum,18923
Cloister Notes,19002
橙汁,22133
COLOR CREATION,13565154
CielArc,12261241
CC*=Style,18987
Chrome Shelled,18884
Chocolove from AKB48,19007
DEPAPEPE,19107
Della,19205
東京事変,21821
凋叶棕,21981
電波少女,12046721
Do As Infinity,19108
DA PUMP,19117
Da-iCE,784192
Doctrine Doctrine,27695441
DUFF,19234
DOES,19110
DDBY,19184
東京混声合唱団,1076011
dream,19132
Doughnuts Hole,12278522
D-51,19115
DracoVirgo,12901032
DEEN,19113
DISH//,768193
点と線,161296
dBu music,19165
DADARAY,12355380
大事MANブラザーズバンド,21949
doa,19124
Dante Mars Ajeto！,1094186
Dew,19106
DiGiTAL WiNG,19233
DOMINO,19149
Diverse System,19185
DREAMS COME TRUE,19111
DOBERMAN INFINITY,1000026
DEEP,19119
でんぱ組.inc,159637
DeZI:R,19257
電気グルーヴ,21919
DystopiaGround,19163
Def Tech,19114
東京パフォーマンスドール,929027
Dark PHOENiX,19186
DYGL,12389061
DIR EN GREY,19109
渡り廊下走り隊7,160207
東京スカパラダイスオーケストラ,21846
東京佼成ウインドオーケストラ,820144
地獄の沙汰オールスターズ,12775764
Dragon Ash,19112
D-Selections,12049139
第零交响师団,21968
DIALUCK,12273458
刀剣男士 team三条,11978038
day after tomorrow,19118
Domido,1049189
DEKOUS*UK,160306
DJ Genki,996606
Dust_Box_49,19266
大阪☆春夏秋冬,1025161
D.A.N. ,1112023
東京女子流,21937
DaizyStripper,19138
DGS,19198
deluhi,19134
Derrick Inouye,305600
東京交響楽団,13059958
東方邪星章製作チーム,12740024
DiPathoS,30894288
帝國交響楽団,864020
dustz,19122
東京ブラススタイル,161231
東方事変,11975012
DS455,19161
dps,30469264
December,1025203
D.N.A.softwares,19212
D.M.C,20840
devils and realist,30338371
D,19126
DOG in The パラレルワールドオーケストラ,19189
DiVA,19201
Dancing Dolls,712174
dat file records,1178029
DeviceHigh,19202
大田クルー,30343232
D.T.R,19183
dinner,19121
DIAURA,19219
DADAROMA,1087461
DJ CHARI & DJ TATSUKI,12602690
D&D,19170
DJ Ezasscul x DJ Sorama x DJ BMC x FreshGalaxy,160753
东京楽所,21941
逗子三兄弟,21557
DIMENSION,19179
Dimension's Gate,19207
denk!girls,1025092
刀剣男士 formation of 三百年,12676442
大江戸宅急便,22021
DANCE EARTH PARTY,711357
Dream5,19187
dustbox,19145
Def Will,12274456
EGOIST,19353
End of the World,21463
eufonius,19271
EastNewSound,19312
Elements Garden,19349
Every Little Thing,19273
echo,783091
EXILE,19272
encounter+,19309
E-girls,19358
EXIT TUNES,160323
EXIT TRANCE,19370
EasyPop,19341
e-sound speaker,19304
EMPiRE,13838273
ELLEGARDEN,19269
Eternal Melody,1050267
Ether,19310
EDGE of LIFE,976176
euphoria,19268
earthmind,19354
EGO-WRAPPIN',19283
EXILE THE SECOND,780058
EVE,19365
Endorfin.,12046312
eyelis,19371
EBIMAYO,12855011
ecosystem,19356
en;Dolphin Records,1120221
Everfades,19285
ELECTROCUTICA,21960
EXILE SHOKICHI,911175
ESQUARIA,930018
efs,19930
Especia,851247
EVEN,14881044
Enjoy Music Club,12369092
Envy,19357
ELEKITER ROUND φ,19346
EXILE TRIBE,11989033
Earthists.,12009147
Emotional Union,13228464
El Dorado,19319
Euchaeta,12132552
Exist Twinkle,1050745
exist†trace,19292
everset,19362
EARTHBOUND PAPAS,19333
Eurobeat Union,1150334
EdelSounds,19369
EcN,19381
earth Japan SOFT,19303
e;in,11989040
every♥ing!,1019447
EmoCosine,30616326
エクリップス,160116
ET-KING,19274
E.L.V.N,19366
二代目第二文芸部,159916
EXPO,14881023
EScape,31064313
EARTH,19327
二千花,17321
Ether Feels,12143017
emroots,19318
ensemble LUCE,12213265
EA,19374
Eryps,1005003
Echoes Construction,15251012
EGG BRAIN,19297
Electro.muster,976036
EMALF,955150
East End x Yuri,159537
et nu,19340
extend rarelity,12131597
eS=S,19328
eLEQUTE,19289
アンサンブル・プラネタ,159927
eastern youth,19324
EGNISH,19355
EBiSSH,12656057
Ecnemuse,13226450
アースシェイカー,159967
Early Morning,30618538
Ear Candy Jazz Factory,12566287
Edelritter,29791018
el ma Riu,12048295
eggオールスターズ,29490646
Eddie Rumberd,11970023
Ensemble Leben,14262838
Ethel Wulf & Bones,806115
ESTiメイト,12441126
Eflek Ruman Kaca,725035
Emotional&Reason,12356634
e.mu,723239
EZYPT,1181698
Esrevnoc,723003
EBI Zanmai,1181102
E'm～grief～,161847
exbit trax,1087230
fripSide,19395
Foxtail-Grass Studio,19481
Falcom Sound Team jdk,19455
FictionJunction,19391
Flower,19446
FLOW,19393
放課後ティータイム,161782
FELT,19460
FIELD OF VIEW,19394
Foorin,28102365
Famishin,975251
"Fear, and Loathing in Las Vegas",19440
FUNKY MONKEY BABYS,19392
fhána,19525
FLOWER FLOWER,789241
fox capture plan,777754
発热巫女~ず,19783
FROZEN QUALIA,1156056
Forest306,19456
FAKY,860355
福耳,19397
Fire Bomber,161504
flumpool,19390
Fling Posse,12997483
風鈴ぼるけいの,11977033
FUNKIST,19419
Floating Cloud,19457
Frozen Starfall,11974138
fence of defense,160848
非可逆リズム,12046513
FLY COAST,816008
fromadistance,19452
FANTASTICS from EXILE TRIBE,30892288
FLiP,19462
fishmans,19430
Fivesta,19403
風味堂,19399
Future Link Sound,13162105
flap+frog,19459
fonogenico,19398
Funczion SOUNDS,19423
fine,12647256
First place,28897413
Frontier Works,712189
Fo'xTails,1049921
Fairies,19502
Friends,19410
FIVE NEW OLD,19533
FRONTIER CREATE,19483
Frost Fragment,1178295
fly sleep fly,19480
Folder 5,159973
Fairlife,19416
FREAK,393259
FLIP-FLAP,11995120
Foreground Eclipse,19464
FUTURE BOYZ,1004040
Frontier彩,19454
f*f,12533160
緋月ノ雫,1188021
FIRE BALL,19439
Five-seveN,19541
風男塾,160407
fade,19477
FlowBack,12108906
ふれあい,161950
FLEET,19424
最爱蓝,19428
風カヲル時,20133
fromnou,19476
FEMM,976304
FIELD OF FOREST,916101
FREE 蛇’M,828056
FINLANDS,15248061
feel so bad,19431
蜉蝣,20128
風のオーケストラ,12008074
Fami-song 8BITs,12492166
FAT PROP,19444
FoZZtone,19491
风,20160
fripSide NAO project!,159950
FragileOnline,19458
FreQuency,954394
Flower Travellin' Band,19427
forute,30217273
Foe,160171
FACT,19417
fishpond,1108141
Flipper's Guitar,19433
非常階段,19691
Funta,19513
Full Of Harmony,19437
Folder5,19405
FAKE?,19412
FOUR GET ME A NOTS,19443
FocasLens,12192256
FORCE FIELD,19546
翡翠,1156072
Flame,19402
Goose house,19618
贵族乐团,958026
GENERATIONS from EXILE TRIBE,711243
古川本舗,19475
GARNiDELiA,19605
GReeeeN,19550
Galileo Galilei,19574
高鈴,20036
GARNET CROW,19553
関ジャニ∞,20040
glassmoon,1156033
GRANRODEO,19556
GOOD ON THE REEL,19604
GET IN THE RING,19621
関口シンゴ,1050757
Girls Dead Monster,19613
Growth,963210
GIRLFRIEND,12203200
Galla,19632
感覚ピエロ,1144046
GALNERYUS,19575
GOING UNDER GROUND,19573
歌ってみた,22227
Grand Thaw,996130
Guilty Kiss,12412037
GEMINI,1053291
GLAY,19554
GAGLE,19579
GEM,887099
光栄BGM部,911072
Glitter*Green,29774379
GOATBED,19592
光GENJI,19696
Golden City Factory,19612
Goodbye holiday,840129
Good Coming,19641
globe,19558
光と暗の协奏曲,19819
GLIM SPANKY,954434
GOUACHE,12171022
girl next door,19551
鬼太鼓座,20891
GYRO MiX,19649
G5 Project,19606
鼓童,20056
galaxias!,19634
ghostnote,19576
Gai,160520
光収容,19787
grram,19644
GIGS,789612
ぐしゃ人間,161116
GOODWARP,12192028
GUIANA,1087395
古井戸,19755
感傷ベクトル,160798
GRAPEVINE,19561
Glassy:oceaN,12534314
Good 4 Nothing,19589
Go-qualia,19636
galaxyboys,964196
Go!Go!7188,19557
GLORY HILL,19563
GARDEN,19609
group_inou,19586
GARO Project,19599
Gacharic Spin,19637
GothiC,19671
GANG PARADE,1019117
GOMES THE HITMAN,19577
Golden Ixion Bomber DT,711109
GuitarFreaks & DrumMania,161789
garbanzo,19620
GO-BANG'S,159710
GAM,19591
GainGauge,19647
GOING STEADY,19611
GRASS ARC.,1078034
Gossip,1084184
GASETSU,19664
貢献Girls,1116064
幽灵,19559
GWAVE,19624
宮本笑里 × solita,159531
GYM,19570
紺碧studio,12624053
geek sleep sheep,839957
G.Addict,19593
関西フィルハーモニー管弦楽団,12279659
GREAT3,19653
GPKISM,19594
garnet,30615593
グルグル映畫館,159568
Gorevent,19584
gravity,19670
GEZAN,20278
葛西ハーコーズ,30615353
GOROPAN,30107408
Guiano,30315249
高円寺百景,20064
H△G,996276
和楽器バンド,906077
HoneyWorks,19859
HoneyComeBear,12675383
魂音泉,21200
HAPPY BIRTHDAY,19881
HaKU,19769
黄昏フロンティア,21986
Hey! Say! JUMP,19677
Hello Sleepwalkers,19855
狐の工作室,22433
Halozy,19780
Hearts Grow,19690
HALCALI,19679
HOME MADE 家族,19681
HOW MERRY MARRY,19809
HOUND DOG,19844
Have a Nice Day!,12046081
HIGH and MIGHTY COLOR,19680
HIMEHINA,31153261
Hundred Percent Free,19731
紅月,12647258
海援队,20124
Hilcrhyme,19726
Hi-Fi CAMP,19686
海上自衛隊東京音楽隊,837221
狐兎疋,20187
HY,19685
早安家族,19719
How-Low-Hello,1137492
HyperJuice,1135130
Hi!Superb,14713118
Hi-Fi Set,19751
Hagall,19862
Hemenway,19849
Halo at 四畳半,1182397
黒猫チェルシー,20115
華風月 ,977130
HUMMING LIFE,19777
H2O,19325
HE★VENS,15208447
Happiness,19781
Honeydip,19723
heRajiKa Tracks,19779
荒川ケンタウロス,896404
heidi.,160034
黒船,1054068
HERO,19808
HALLOWEEN JUNKY ORCHESTRA,672001
Hella Maker,19829
惑星アブノーマル,711236
恵比寿★マスカッツ,19296
Heartsdales,19712
Heavenstamp,19800
骇物乐团,19713
荒御霊,19786
HONEBONE,1019802
HOWL BE QUIET,12006267
黒ヶ音研究室,20149
HaccaWorks,19843
回路,20172
虎の穴,22082
航空自衛隊航空中央音楽隊,1081677
HONEST BOYZ,12301010
Headphone-Tokyo,19791
花*花,19687
幻楽工房,930010
HKT48,711143
HIFANA,19682
harmonic hammock,19735
Honey L Days,19717
Homecomings,334628
H☆E☆S,28102312
HER NAME IN BLOOD,19746
H†DER,860587
HARDCORE TANO*C,19822
黒夢,159368
虹のコンキスタドール,1135142
黒夜葬,20220
和楽アンサンブル,22352
H ZETTRIO,1181627
花乃ルサカ,19848
Hi-STANDARD,19703
暴暴蓝,19702
Hus + Libyus Creators,161419
HAPPY CLOVER,19896
Helsinki Lambda Club,1058179
黒色すみれ,20086
HIZAKI grace project,19894
HINOIteam,19760
High×Joker,13080051
HIME★MATSURI,19860
Hologram,161558
虹ヶ咲学園スクールアイドル同好会,30315226
HANDSIGN,27889609
HAV,927020
華桜会,29639923
幻想エアリー,20228
HARVARD,19865
HellionSounds,19877
IOSYS,19917
I WiSH,19901
INTERSECTION,30109368
indigo la End,19950
i☆Ris,854015
I've,19933
IDOLiSH7,12107222
I Don't Like Mondays.,1017071
Innocent Key,19914
imagesDawn,19957
I's CUBE,19899
indigo blue,19909
Imperial Circus Dead Decadence,19954
Issa×Soulja,19939
iemitsu,19920
Infinix,19905
I-RabBits,19924
Ivy to Fraudulent Game,12033068
I-1 Club,906110
i-dep,19902
indigo jam unit,19918
Illusion Sonic,19960
ion,19967
in NO hurry to shout；,12613037
IZMIZM,19937
ICHIGO ICHIE,159480
Iceman,19943
illuCalab,12355184
Ikkubaru,832345
INKT,1028018
Indies Magazine,159814
inktrans,12457268
ircle,1002034
I.L.C -Image Leaf Craft-,19936
町田町蔵,19911
I Re'in For Re'in,29354261
Icarus'cry,19919
イモ欽トリオ,159901
I-lulu,19281
INNOSENT in FORMAL,31821604
INNOCENT NOIZE & Siromaru,30107313
Ikitama ,30111332
IVVY,14885057
Inferno Hades,29488428
in the blue shirt,12262577
Interpose+,27692584
I love you Orchestra,12154041
iaitokyo,12176072
ILLBLAST,1182601
i.Rias,1155120
Illegal Wave Records,1156065
ILU GRACE,1019532
Inabano Gakudan,1154073
iMagic.,839644
I Promised Once,1132505
ISSA x SoulJa,160828
Ikaros イカロス,1094017
Imitation PoPs 宇宙戦隊 NOIZ,160480
Initium Records,1087237
IN-HI,160444
ill hiss clover,948001
Incapacitants,35100
In 197666,934037
Instead Ability,19964
INNOCENT WORKS,19965
ICe0AGe,19940
Independent Works,19961
Instant Cytron,19916
Imprison Equity,19949
INCENSE,19912
i-nos,19941
IZABEL VAROSA,19908
imm,30107470
IFFIS,19904
I Saw You Yesterday,13226490
IMERUAT,12446075
INDEEA,12597374
INABA/SALAS,12279291
INUUNIQ,12262410
iNSOMNiA,12278711
Insanity Injection,12233090
Initial’L,12273211
in FAM step,12202138
ICE CREAM SUICIDE,12175075
Ish-One x YMG ,962106
Ignis-Fatuus,1178175
Idol Punch,161714
IM/AI,1165051
II MIX⊿DELTA,160006
iyiyim,1147211
If By Yes,159886
INFECTED MALIGNITY,1112015
int.Records,19966
ismK,1094071
I.C.S.,19958
I.M.G.,831363
INHALE,19926
Iron Leaguer,725059
ivory7 chord,19922
Inugami Circus-dan,713059
JAM Project,19975
Jusqu'à Grand-Père,20025
欅坂46,12009134
J,840892
JABBERLOOP,19997
交響アクティブNEETs,11996090
今日俺バンド,30618562
仮面ライダーGIRLS,20225
吉田兄弟,22397
Juliet,19977
君の美術館,20147
JYOCHO,12213171
Janne Da Arc,19973
街角麻婆豆,20183
饺子屋本舗,20210
Jine,19996
吉田山田,743124
甲斐バンド,20101
JUDY AND MARY,19980
Jewel,973022
剧団フォレスト,20208
Juice=Juice,718023
Jam9,19990
JULEPS,19969
絶望少女達,15189125
ジェリコの法則,20028
己龍,20104
Jeepta,19998
jealkb,19978
J-Friends,19988
Jizue,20014
jackman,20008
筋肉少女帯,20113
鸠小屋,19821
jan and naomi,13920040
結城ノエル,1087536
劇団ナイアガラ,1081779
Jupiter,824097
J-NERATION,12131635
京都フィルハーモニー室内交响楽団,20224
JJJ,1053217
Jazzin' Park,159432
Jap's Gap's,711341
J&B,20003
九星隊,12902542
JILUKA,1132849
JITTERIN'JINN,20007
JUPITER,12915254
joy,20024
激戦魂 -Gekisen Soul-,12353050
Jintaka,12107848
J.A.M,162148
JiLL-Decoy association,160842
JUNED,19981
JAGATARA,19993
集団行動,12504169
光之姐妹,19972
JADOES,31818779
Juvenile Juvenile ,1091014
Jupiter,30529352
JUDE,19982
Juicy Fruits,20001
街人,29355298
絹の会,31816013
Jazz Trombone Quartet VOLTZ,14865346
Johnnivan,31399373
加藤真一 B-HOT CREATIONS,14665110
叫ぶ詩人の会,30353321
講談協会・講談師,13131974
角田健一ビッグバンド,28391317
祭nine.,12417022
Japan Air Self-Defense Force Central Band,12493809
Jumble Records,12191010
JODODO,12475649
絶景クジラ,12132598
Jin-Machine,12053189
極東海賊団,1163010
JERRY MERA,1180041
菅原弘明と田島ハル旅団,1135262
井手健介と母船,1132945
Jumpin',1135114
JinX,1089193
Jeanne Maria,1132818
井上裕太,956369
Ji Da Hu,1108126
JAY’S GARDEN,818001
吉田ヨウヘイgroup,1081874
巻上公一・デーモン小暮・戸川纯・斎藤ネコ,712013
jamming O.P.,1032314
Jelly Beans,393985
Jurassic Jade,1003066
Jackson vibe,201733
J&K,961338
Justy-Nasty,161309
Jyoho Shori Bu ,735042
ジャニーズ Jr.,159453
Jacks 'N' Joker,715022
吉田未来Project,22469
Jaco:Neco,162254
仮 P,20177
King Gnu,12551173
Kalafina,20032
Kiroro,20034
KinKi Kids,20037
Key Sounds Label,20050
KANA-BOON,731025
K2 SOUND,20158
KAT-TUN,20033
KEMU VOXX,20277
KIRINJI,20118
KARAKURI,1178306
Knights,12566715
KAORU,63564
科学特捜隊ブラスバンド・クラブ,12545915
Kids Alive,20181
KFK,20279
KEYTALK,20238
kukui,20073
"Kagrra,",20038
knotlamp,20094
KELUN,20051
KiLLER KiNG,12335432
KOH+,20134
空中分解,160523
科楽特奏隊,12463308
King & Prince,13934044
Kenichi Chiba,18699
KiRaRe,12024143
KOBUDO -古武道-,20139
kaede.org,20157
KANDYTOWN,13022899
KANIKAPILA,990060
Kissing the Mirror,20263
KAmiYU,20218
KNOCK OUT MONKEY,20282
Kra,20083
Kings,20249
